country_code,country,sex_code,sex,measure_code,measure,year,cancer_id,cancer,icd10,asr_world,asr_europe_1976,asr_europe_2013,asr_nordic_2000,crude_rate,count,population,unit,standard_population,source_version,source_url,retrieved_at
352,Iceland,1,Male,0,Incidence,1971,160,Lung,C33-C34,19.43117634,24.79725835,27.90697599,24.73683275,17.27596433,18,104191,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1972,160,Lung,C33-C34,15.749866280000001,22.9648921,34.01144261,29.6454284,17.01950625,18,105761,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1973,160,Lung,C33-C34,15.66767489,22.00177697,29.53999221,25.07967492,15.84195322,17,107310,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1974,160,Lung,C33-C34,16.79916482,24.23533151,32.57778744,28.75147808,17.45810056,19,108832,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1975,160,Lung,C33-C34,26.41498204,38.15114224,50.78613303,44.47792733,27.23237385,30,110163,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1976,160,Lung,C33-C34,20.41177442,28.45703172,38.75026294,33.182933,20.69070987,23,111161,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1977,160,Lung,C33-C34,26.62036155,37.05427802,51.08347533,42.9916421,26.79552336,30,111959,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1978,160,Lung,C33-C34,23.6379266,33.26980693,46.80799468,39.27302895,24.82533603,28,112788,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1979,160,Lung,C33-C34,27.98479508,39.81646449,51.87405773,44.8970292,28.98627105,33,113847,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1980,160,Lung,C33-C34,34.17142972,48.06296247,64.69610974,55.67957132,35.64256592,41,115031,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1981,160,Lung,C33-C34,35.95214759,50.33269673,70.71362535,59.58721822,37.82863628,44,116314,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1982,160,Lung,C33-C34,25.16048405,35.24513304,47.85029434,41.33610955,26.29235401,31,117905,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1983,160,Lung,C33-C34,40.14736023,57.50420865,81.43898391,68.49131788,43.56933389,52,119350,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1984,160,Lung,C33-C34,34.3914337,48.89187888,70.89900323,59.32482354,37.34966759,45,120483,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1985,160,Lung,C33-C34,37.15948659,51.6611408,72.76865755,58.4056174,39.55142097,48,121361,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1986,160,Lung,C33-C34,31.47523936,46.35971498,71.40958715,60.04712378,37.64413202,46,122197,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1987,160,Lung,C33-C34,38.32078266,57.74264129,89.75988591,75.92890692,46.94835681,58,123540,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1988,160,Lung,C33-C34,32.26748886,46.88863852,69.62628005,58.02314829,37.44453031,47,125519,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1989,160,Lung,C33-C34,32.40086531,48.08207161,74.18711911,62.07526705,38.61247262,49,126902,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1990,160,Lung,C33-C34,39.20840548,57.38876432,87.17358802,72.91376729,46.91421735,60,127893,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1991,160,Lung,C33-C34,38.13169515,57.35737861,92.102892,77.7004804,47.91677937,62,129391,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1992,160,Lung,C33-C34,29.82690767,43.00011124,65.00935554,54.01110618,35.89457686,47,130939,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1993,160,Lung,C33-C34,33.71569599,49.28092983,75.39046857,63.10142456,41.52635791,55,132446,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1994,160,Lung,C33-C34,31.56595566,47.85681311,71.86515558,61.61013975,38.98050975,52,133400,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1995,160,Lung,C33-C34,39.65002499,58.41319613,89.66915709,74.81725135,50.73415304,68,134032,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1996,160,Lung,C33-C34,34.34312603,52.17467586,82.81821149,69.74925616,44.5189725,60,134774,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1997,160,Lung,C33-C34,45.64353944,67.46455669,102.0182948,87.00748576,58.92144299,80,135774,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1998,160,Lung,C33-C34,31.49235262,46.9189147,73.20293942,61.14858145,42.25403417,58,137265,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,1999,160,Lung,C33-C34,33.94514585,49.81813214,75.71877354,63.85516224,43.20416488,60,138875.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2000,160,Lung,C33-C34,38.00113189,55.71112735,86.46562494,71.40346086,49.72738736,70,140767.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2001,160,Lung,C33-C34,31.50016457,45.60000418,66.88481975,56.23226437,39.95513809,57,142660,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2002,160,Lung,C33-C34,29.0619066,43.24364663,67.30008471,56.89050682,39.61951365,57,143868.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2003,160,Lung,C33-C34,41.14075825,59.88051319,88.53029464,75.17187902,55.92223358,81,144844,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2004,160,Lung,C33-C34,32.59918858,50.74662225,82.18267979,70.98912257,50.5860116,74,146285.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2005,160,Lung,C33-C34,33.93120262,52.46947768,86.0201459,72.67757299,51.61342217,77,149186,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2006,160,Lung,C33-C34,33.60013986,50.49702986,82.26936125,67.45465578,47.43678885,73,153889,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2007,160,Lung,C33-C34,39.69600686,60.66468869,100.0761495,85.46902029,60.47777442,96,158736,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2008,160,Lung,C33-C34,34.76706655,52.35852193,81.95833278,68.88511382,49.54112533,80,161482,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2009,160,Lung,C33-C34,30.52025496,47.79758909,81.53698716,68.74523186,48.44660315,78,161002,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2010,160,Lung,C33-C34,33.29025915,52.00853273,85.64909148,72.44367303,53.7986601,85,157996.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2011,160,Lung,C33-C34,33.57904024,50.73359525,83.13877173,68.86366369,53.74417771,84,156296,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2012,160,Lung,C33-C34,30.83953946,46.68991317,77.16541553,64.15289234,51.52589813,81,157202.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2013,160,Lung,C33-C34,35.61270682,55.44553029,90.3634285,76.56592099,61.07677729,97,158816.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2014,160,Lung,C33-C34,23.09027521,36.32448981,60.41981218,51.71020114,41.70829715,67,160639.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2015,160,Lung,C33-C34,36.75869645,55.66850088,91.87741161,76.63665629,64.03211457,104,162418.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2016,160,Lung,C33-C34,27.05930278,41.69560646,67.75070182,56.9513988,48.36203822,80,165419,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2017,160,Lung,C33-C34,26.42355886,40.73431932,65.89835714,55.74345001,47.47656211,81,170610.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2018,160,Lung,C33-C34,23.4222338,35.63474731,58.78356424,48.52950329,42.08634526,74,175829,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2019,160,Lung,C33-C34,25.14614456,38.13891956,61.02981253,51.12072441,45.22701449,81,179096.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2020,160,Lung,C33-C34,23.25137576,36.22248868,62.19195538,51.24316897,45.25548654,82,181193.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2021,160,Lung,C33-C34,24.3254989,36.86697445,60.40610672,50.29984155,45.66433452,84,183951,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2022,160,Lung,C33-C34,28.26949528,42.62187195,69.78461963,57.96578542,52.45144268,99,188746,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2023,160,Lung,C33-C34,27.52801151,41.12074055,67.47432192,56.21392175,52.02297252,101,194145,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
352,Iceland,1,Male,0,Incidence,2024,160,Lung,C33-C34,24.27502383,36.85837586,60.51640193,49.84094635,46.94906783,93,198087,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1960,160,Lung,C33-C34,12.18663502,16.58568968,21.18378829,18.18454125,15.57902122,278,1784451,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1961,160,Lung,C33-C34,11.95313409,16.43998683,21.06906088,17.81255768,15.45584743,278,1798672,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1962,160,Lung,C33-C34,10.93902573,15.18761086,19.73607557,16.84586957,14.39465512,261,1813173,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1963,160,Lung,C33-C34,12.46870727,17.376478379999998,22.50134638,19.27640088,16.64031039,304,1826889,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1964,160,Lung,C33-C34,13.9195861,19.18930663,25.24180066,21.29240678,18.57862643,342,1840825,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1965,160,Lung,C33-C34,14.09316455,19.52108127,25.90413821,21.97903057,19.13563011,355,1855178,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1966,160,Lung,C33-C34,15.28535753,21.32847798,28.89548708,24.42814236,21.02662918,393,1869058.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1967,160,Lung,C33-C34,16.90726152,23.98411469,32.51922475,27.69567725,23.77509819,448,1884324.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1968,160,Lung,C33-C34,20.2387163,28.47552537,39.05907761,32.99701554,28.35719757,539,1900752,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1969,160,Lung,C33-C34,18.77416866,26.35557916,35.97867368,30.46394771,26.40846219,506,1916052.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1970,160,Lung,C33-C34,21.56001981,30.49293486,42.79184621,35.937931,30.7479238,593,1928585.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1971,160,Lung,C33-C34,22.76903467,32.24447095,44.46720867,37.9023961,32.40531684,629,1941039.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1972,160,Lung,C33-C34,23.27760178,32.76976832,45.35476736,38.40650282,33.13439911,648,1955671.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1973,160,Lung,C33-C34,20.37437978,28.56361495,39.22165692,32.99043067,29.10493931,573,1968738,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1974,160,Lung,C33-C34,23.96341342,34.35763667,48.17326866,40.97046435,35.09455837,695,1980364,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1975,160,Lung,C33-C34,25.79209374,36.88925544,52.06513347,43.99808039,38.13032785,759,1990541.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
578,Norway,1,Male,0,Incidence,1976,160,Lung,C33-C34,26.9166081,38.44989577,54.25250027,45.95760662,39.62001801,792,1998989.5,"per 100,000 person-years",Multiple rate definitions; see rate columns,NORDCAN 9.6 (30 June 2026),https://nordcan.iarc.fr/en/dataviz/trends?cancers=160&key=asr_n&populations=208_246_352_578_752&sexes=1_2&types=0_1&years=1960_2024,2026-07-30
